collected_at_utc,keyword,source_country,source_marketplace_id,item_id,legacy_item_id,title,price_value,price_currency,condition,condition_id,buying_options,item_web_url,image_url,seller_username,seller_feedback_score,seller_feedback_percentage,shipping_cost_value,shipping_cost_currency,item_location_country,item_location_city,category_ids,category_names,listing_marketplace_id,item_creation_date
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|168334097663|0,168334097663,Vintage  Set of 3 watches For repair or spare parts Pobeda 2602 ZIM USSR Soviet,35.29,GBP,Pre-owned - Good,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/168334097663?_skw=vintage+watch+spare+parts&hash=item27317e7cff:g:YQUAAeSwAOdoTY1P,https://i.ebayimg.com/images/g/YQUAAeSwAOdoTY1P/s-l225.jpg,evghpestr-0,1777,100.0,17.19,GBP,MD,,31387 > 281 > 260324 > 260325,"Wristwatches > Jewelry & Watches > Watches, Parts & Accessories > Watches",EBAY_US,2026-04-26T15:27:06.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|406886245849|0,406886245849,Vintage Arpeggio Watch Movement Repair Parts Swiss Spares One Jewel Salvage,27.14,GBP,Pre-owned,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/406886245849?_skw=vintage+watch+spare+parts&hash=item5ebc4f65d9:g:B8sAAeSwsotp7boZ,https://i.ebayimg.com/images/g/B8sAAeSwsotp7boZ/s-l225.jpg,junkyardwatches,1539,100.0,17.07,GBP,US,Vancouver,57720 > 281 > 173696 > 260324 > 260327,"Movements > Jewelry & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_US,2026-04-26T07:12:09.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|406886234140|0,406886234140,Vintage Paul Raynard Watch Movement Repair Parts Spares 17 Jewels Salvage,27.14,GBP,Pre-owned,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/406886234140?_skw=vintage+watch+spare+parts&hash=item5ebc4f381c:g:OpQAAeSw1Clp7ZtC,https://i.ebayimg.com/images/g/OpQAAeSw1Clp7ZtC/s-l225.jpg,junkyardwatches,1539,100.0,17.07,GBP,US,Vancouver,57720 > 281 > 173696 > 260324 > 260327,"Movements > Jewelry & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_US,2026-04-26T07:03:27.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|358467308156|0,358467308156,Vintage Soviet mechanism for men's watch VOSTOK   of the USSR for spare parts,9.05,GBP,Pre-owned,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/358467308156?_skw=vintage+watch+spare+parts&hash=item5376510a7c:g:BbcAAeSwCmBp5ja8,https://i.ebayimg.com/images/g/BbcAAeSwCmBp5ja8/s-l225.jpg,oleg_antikvar,545,99.6,13.57,GBP,UA,,57720 > 281 > 173696 > 260324 > 260327,"Movements > Jewelry & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_US,2026-04-26T07:00:01.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|406886217552|0,406886217552,Vintage Manson Watch Movement Repairs Parts Swiss Spares One Jewel Salvage,22.61,GBP,Pre-owned,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/406886217552?_skw=vintage+watch+spare+parts&hash=item5ebc4ef750:g:U7IAAeSw~9Bp7a8v,https://i.ebayimg.com/images/g/U7IAAeSw~9Bp7a8v/s-l225.jpg,junkyardwatches,1539,100.0,16.85,GBP,US,Vancouver,57720 > 281 > 173696 > 260324 > 260327,"Movements > Jewelry & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_US,2026-04-26T06:53:25.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|206231709758|0,206231709758,Lot 4 Dial JAZ Pendulum Vintage Design Dial Clock Watch 70 80S,49.66,GBP,New,1000,FIXED_PRICE,https://www.ebay.co.uk/itm/206231709758?_skw=vintage+watch+spare+parts&hash=item30045e283e:g:RukAAOSwf-1gfwKd,https://i.ebayimg.com/images/g/RukAAOSwf-1gfwKd/s-l225.jpg,beffroi111,7105,100.0,25.98,GBP,FR,,261609 > 1 > 13777 > 261602,Replacement Parts & Tools > Collectables > Decorative Collectables > Clocks,EBAY_GB,2026-04-25T07:29:38.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|327121748627|0,327121748627,Vintage Bradley Mickey Mouse Watch Lot(2) W/box Red Band+ Spare Part/repair,40.71,GBP,Used,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/327121748627?_skw=vintage+watch+spare+parts&hash=item4c29f9c293:g:h0IAAeSwa5xqAz4d,https://i.ebayimg.com/images/g/h0IAAeSwa5xqAz4d/s-l225.jpg,choppard4me,180,100.0,18.49,GBP,US,Lake Mary,1384 > 1 > 137 > 1369,"Watches, Timepieces > Collectibles > Disneyana > Contemporary (1968-Now)",EBAY_US,2026-04-24T20:26:24.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|398101588771|0,398101588771,Vintage Services Open faced Not Working Sold For Spares Repair Parts,,,Pre-owned - Good,3000,AUCTION|BEST_OFFER,https://www.ebay.co.uk/itm/398101588771?_skw=vintage+watch+spare+parts&hash=item5cb0b42b23:g:blEAAeSw7LZp65Os,https://i.ebayimg.com/images/g/blEAAeSw7LZp65Os/s-l225.jpg,the.vintage.watch.and.strap.company,9717,99.9,3.38,GBP,GB,DAGENHAM,3937 > 281 > 260324 > 260325,"Pocket Watches > Jewellery & Watches > Watches, Parts & Accessories > Watches",EBAY_GB,2026-06-24T08:46:17.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|318193571017|0,318193571017,Vintage Soviet Watches Parts/Repair USSR Chaika Luch Zarya Mixed Broken Spares,26.24,GBP,For parts or not working,7000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/318193571017?_skw=vintage+watch+spare+parts&hash=item4a15d094c9:g:tn4AAeSweJZp6mJg,https://i.ebayimg.com/images/g/tn4AAeSweJZp6mJg/s-l225.jpg,nestor_vintage,112,100.0,12.67,GBP,UA,,31387 > 281 > 260324 > 260325,"Wristwatches > Jewelry & Watches > Watches, Parts & Accessories > Watches",EBAY_US,2026-04-23T18:24:23.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|236895612545|0,236895612545,Vintage Modern Watches Spare Parts for Repair,,,Pre-owned - Fair,3010,AUCTION|BEST_OFFER,https://www.ebay.co.uk/itm/236895612545?_skw=vintage+watch+spare+parts&hash=item3728142e81:g:QUIAAeSw5zhp58G1,https://i.ebayimg.com/images/g/QUIAAeSw5zhp58G1/s-l225.jpg,telbears,915,98.6,2.94,GBP,GB,CLACTON-ON-SEA,31387 > 281 > 260324 > 260325,"Wristwatches > Jewellery & Watches > Watches, Parts & Accessories > Watches",EBAY_GB,2026-06-24T08:18:19.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|147270359989|0,147270359989,Vintage Watch Movements Dials Parts Job Lot 513g Spares Repair Mixed Makers,49.99,GBP,Used,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/147270359989?_skw=vintage+watch+spare+parts&hash=item2249ff5bb5:g:A5AAAeSwm6Zp53DN,https://i.ebayimg.com/images/g/A5AAAeSwm6Zp53DN/s-l225.jpg,eltronics18,1013,100.0,0.00,GBP,GB,CHEPSTOW,57720 > 281 > 173696 > 260324 > 260327,"Movements > Jewellery & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_GB,2026-04-21T12:47:34.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|366359624239|0,366359624239,Vintage Job Lot of Wrist Watch Bracelet & Parts Panic Box for Watchmakers Spares,22.50,GBP,Used,3000,FIXED_PRICE,https://www.ebay.co.uk/itm/366359624239?_skw=vintage+watch+spare+parts&hash=item554cbc3a2f:g:8q0AAeSwdYJp5lUZ,https://i.ebayimg.com/images/g/8q0AAeSwdYJp5lUZ/s-l225.jpg,outoftime247,5744,100.0,0.00,GBP,GB,BARKING,10324 > 281 > 173696 > 260324 > 260327,"Other Watch Parts > Jewellery & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_GB,2026-04-21T05:35:34.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|377128631321|0,377128631321,Vintage NOS American Pocket Watch Silver Ball End Small Second Hand Parts Spares,22.58,GBP,New without tags,1500,FIXED_PRICE,https://www.ebay.co.uk/itm/377128631321?_skw=vintage+watch+spare+parts&hash=item57ce9e3c19:g:jEwAAeSw6SNp5igp,https://i.ebayimg.com/images/g/jEwAAeSw6SNp5igp/s-l225.jpg,gncarp11,7846,100.0,8.75,GBP,US,Lakeland,57721 > 281 > 173696 > 260324 > 260327,"Hands > Jewelry & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_US,2026-04-20T13:22:19.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|127820322690|0,127820322690,Vintage NOS American Pocket Watch Silver Ball End Small Second Hand Parts Spares,22.58,GBP,New without tags,1500,FIXED_PRICE,https://www.ebay.co.uk/itm/127820322690?_skw=vintage+watch+spare+parts&hash=item1dc2af5782:g:qKsAAeSwur5p5htY,https://i.ebayimg.com/images/g/qKsAAeSwur5p5htY/s-l225.jpg,gncarp11,7846,100.0,8.75,GBP,US,Lakeland,57721 > 281 > 173696 > 260324 > 260327,"Hands > Jewelry & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_US,2026-04-20T13:14:37.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|406914808245|0,406914808245,Lot Of Vintage Calendar Date Wheels Watch Movement Repair Parts Watchmaker Spare,18.09,GBP,Pre-owned,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/406914808245?_skw=vintage+watch+spare+parts&hash=item5ebe0339b5:g:zEoAAeSwctZp5Vkf,https://i.ebayimg.com/images/g/zEoAAeSwctZp5Vkf/s-l225.jpg,junkyardwatches,1539,100.0,16.62,GBP,US,Vancouver,57720 > 281 > 173696 > 260324 > 260327,"Movements > Jewelry & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_US,2026-05-09T07:14:43.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|327147997010|0,327147997010,Vtg Watch Quartz Movement Parts Lot Watchmakers Estate SPARES REPAIR CRAFT,45.24,GBP,For parts or not working,7000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/327147997010?_skw=vintage+watch+spare+parts&hash=item4c2b8a4752:g:vdgAAeSwUv5p5QZG,https://i.ebayimg.com/images/g/vdgAAeSwUv5p5QZG/s-l225.jpg,retrohero-1,4631,99.3,18.94,GBP,US,Hermiston,10324 > 281 > 173696 > 260324 > 260327,"Other Watch Parts > Jewelry & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_US,2026-05-08T20:44:46.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|366354229620|0,366354229620,Vintage Smiths Date Dial Replacement Watch Face Dial SPARES PARTS REPAIRS 30.1mm,31.89,GBP,Used,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/366354229620?_skw=vintage+watch+spare+parts&hash=item554c69e974:g:L80AAeSw5D5p42po,https://i.ebayimg.com/images/g/L80AAeSw5D5p42po/s-l225.jpg,adr180342,157,100.0,3.38,GBP,GB,SWANSEA,57723 > 281 > 173696 > 260324 > 260327,"Dials > Jewellery & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_GB,2026-04-18T11:28:39.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|157840963957|0,157840963957,Lot of 2 AS-IS PARTS REPAIR SPARES Digital Watches Vintage ,6.78,GBP,For parts or not working,7000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/157840963957?_skw=vintage+watch+spare+parts&hash=item24c00df975:g:HIgAAeSwBTJpaB3L,https://i.ebayimg.com/images/g/HIgAAeSwBTJpaB3L/s-l225.jpg,sameff-69,8619,99.8,15.15,GBP,US,Venice,31387 > 281 > 260324 > 260325,"Wristwatches > Jewelry & Watches > Watches, Parts & Accessories > Watches",EBAY_US,2026-04-17T19:08:42.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|377121030003|0,377121030003,Lot Of 4 Mixed Vintage NOS Elgin 12S Pocket Watch Balance Staffs Parts Spares,22.58,GBP,New without tags,1500,FIXED_PRICE,https://www.ebay.co.uk/itm/377121030003?_skw=vintage+watch+spare+parts&hash=item57ce2a3f73:g:LLwAAeSw93Np4kwV,https://i.ebayimg.com/images/g/LLwAAeSw93Np4kwV/s-l225.jpg,gncarp11,7846,100.0,8.75,GBP,US,Lakeland,10324 > 281 > 173696 > 260324 > 260327,"Other Watch Parts > Jewelry & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_US,2026-04-17T15:07:58.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|406859875761|0,406859875761,"Pulsar Women's Vintage Gold-Tone Watch With Spare Parts, With Box",31.90,GBP,New with box and papers,1000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/406859875761?_skw=vintage+watch+spare+parts&hash=item5ebabd05b1:g:BtYAAeSwlIVp3-O6,https://i.ebayimg.com/images/g/BtYAAeSwlIVp3-O6/s-l225.jpg,lucaweber73782,63,97.4,2.94,GBP,GB,HOVE,31387 > 281 > 260324 > 260325,"Wristwatches > Jewellery & Watches > Watches, Parts & Accessories > Watches",EBAY_GB,2026-04-15T19:17:12.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|178178298753|0,178178298753,German Military Vintage Pocket Watch.For repairs or spare parts.,14.48,GBP,Pre-owned - Good,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/178178298753?_skw=vintage+watch+spare+parts&hash=item297c411381:g:LlcAAeSwM~Rp305R,https://i.ebayimg.com/images/g/LlcAAeSwM~Rp305R/s-l225.jpg,makson1982,28,100.0,12.67,GBP,UA,,3937 > 281 > 260324 > 260325,"Pocket Watches > Jewelry & Watches > Watches, Parts & Accessories > Watches",EBAY_US,2026-05-30T19:59:40.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|127811919783|0,127811919783,Lot Of 2 Vintage NOS Elgin 0s-3/0 869 Pocket Watch Balance Staffs Parts Spares ,19.86,GBP,New without tags,1500,FIXED_PRICE,https://www.ebay.co.uk/itm/127811919783?_skw=vintage+watch+spare+parts&hash=item1dc22f1fa7:g:EFAAAeSwcnFp367I,https://i.ebayimg.com/images/g/EFAAAeSwcnFp367I/s-l225.jpg,gncarp11,7846,100.0,8.61,GBP,US,Lakeland,57720 > 281 > 173696 > 260324 > 260327,"Movements > Jewelry & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_US,2026-04-15T15:32:15.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|277893170773|0,277893170773,Old vintage broken gents Art Deco Rotary 440 mechanic watch spares repairs parts,19.35,GBP,Pre-owned - Fair,3010,FIXED_PRICE,https://www.ebay.co.uk/itm/277893170773?_skw=vintage+watch+spare+parts&hash=item40b3b94655:g:n9MAAeSw171p3jOE,https://i.ebayimg.com/images/g/n9MAAeSw171p3jOE/s-l225.jpg,diamondfantastic2009,5572,100.0,0.00,GBP,GB,PRESTON,31387 > 281 > 260324 > 260325,"Wristwatches > Jewellery & Watches > Watches, Parts & Accessories > Watches",EBAY_GB,2026-04-14T12:42:29.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|267713808861|0,267713808861,"Job Lot Of Vintage Metal Watch Back Parts, Various Sizes! Crafts Spares Repairs",,,Used,3000,AUCTION,https://www.ebay.co.uk/itm/267713808861?_skw=vintage+watch+spare+parts&hash=item3e54fc89dd:g:STgAAeSw26pp1OKv,https://i.ebayimg.com/images/g/STgAAeSw26pp1OKv/s-l225.jpg,blu-planet,1040,100.0,2.40,GBP,GB,HAYLE,10324 > 281 > 173696 > 260324 > 260327,"Other Watch Parts > Jewellery & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_GB,2026-06-30T17:30:07.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|267713808876|0,267713808876,"Job Lot Of Vintage Metal Watch Back Parts, Various Sizes! Crafts Spares Repairs",,,Used,3000,AUCTION,https://www.ebay.co.uk/itm/267713808876?_skw=vintage+watch+spare+parts&hash=item3e54fc89ec:g:be0AAeSwUh1p1OPs,https://i.ebayimg.com/images/g/be0AAeSwUh1p1OPs/s-l225.jpg,blu-planet,1040,100.0,2.40,GBP,GB,HAYLE,10324 > 281 > 173696 > 260324 > 260327,"Other Watch Parts > Jewellery & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_GB,2026-06-30T17:30:08.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|327101503561|0,327101503561,Vintage Lot Of 3   LED Digital Watch Mens Not work Spares Parts Or Repair,135.72,GBP,For parts or not working,7000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/327101503561?_skw=vintage+watch+spare+parts&hash=item4c28c4d849:g:lgQAAeSwmc1p3Ycz,https://i.ebayimg.com/images/g/lgQAAeSwmc1p3Ycz/s-l225.jpg,treasurehuntergirl,259,100.0,19.94,GBP,US,Lynnwood,165144 > 281 > 173696 > 260324,"Watches for Parts > Jewelry & Watches > Parts, Tools & Guides > Watches, Parts & Accessories",EBAY_US,2026-04-14T00:16:43.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|377111447792|0,377111447792,VINTAGE CLOCK WATCH PARTS FACES DIALS MOVEMENT PLATES MIXED LOT SPARES REPAIRS,32.99,GBP,Used,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/377111447792?_skw=vintage+watch+spare+parts&hash=item57cd9808f0:g:ZgsAAeSwtLtp0-ZU,https://i.ebayimg.com/images/g/ZgsAAeSwtLtp0-ZU/s-l225.jpg,golden-history,37321,99.3,6.80,GBP,GB,PRESTON,261609 > 1 > 13777 > 261602,Replacement Parts & Tools > Collectables > Decorative Collectables > Clocks,EBAY_GB,2026-04-13T21:01:20.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|137220336113|0,137220336113,Vintage Original Digital Watch Montana for spare parts or restoration  #108,13.57,GBP,Pre-owned - Good,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/137220336113?_skw=vintage+watch+spare+parts&hash=item1ff2f829f1:g:-3sAAeSwr5Fp2KCs,https://i.ebayimg.com/images/g/-3sAAeSwr5Fp2KCs/s-l225.jpg,konstazm-0,87,100.0,13.57,GBP,UA,,31387 > 281 > 260324 > 260325,"Wristwatches > Jewelry & Watches > Watches, Parts & Accessories > Watches",EBAY_US,2026-04-12T15:10:20.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|137220330425|0,137220330425,Vintage Original Digital Watch Montana for spare parts or restoration  #107,18.10,GBP,Pre-owned - Good,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/137220330425?_skw=vintage+watch+spare+parts&hash=item1ff2f813b9:g:xAgAAeSwJyRp2KCT,https://i.ebayimg.com/images/g/xAgAAeSwJyRp2KCT/s-l225.jpg,konstazm-0,87,100.0,13.57,GBP,UA,,31387 > 281 > 260324 > 260325,"Wristwatches > Jewelry & Watches > Watches, Parts & Accessories > Watches",EBAY_US,2026-04-12T15:09:30.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|277884166085|0,277884166085,Gents old  vintage Rotary mechanical watch movement 1795 NO case spare parts,9.72,GBP,Pre-owned - Fair,3010,FIXED_PRICE,https://www.ebay.co.uk/itm/277884166085?_skw=vintage+watch+spare+parts&hash=item40b32fdfc5:g:p9cAAeSwzp1p2n~T,https://i.ebayimg.com/images/g/p9cAAeSwzp1p2n~T/s-l225.jpg,diamondfantastic2009,5572,100.0,0.00,GBP,GB,PRESTON,31387 > 281 > 260324 > 260325,"Wristwatches > Jewellery & Watches > Watches, Parts & Accessories > Watches",EBAY_GB,2026-04-11T17:11:48.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|227407275876|0,227407275876,Baume Men’s Watch Face Silver Dart Vintage for spare parts/unsure if working ,,,Pre-owned - Fair,3010,AUCTION|BEST_OFFER,https://www.ebay.co.uk/itm/227407275876?_skw=vintage+watch+spare+parts&hash=item34f287a764:g:VwsAAeSwDeVp2h2P,https://i.ebayimg.com/images/g/VwsAAeSwDeVp2h2P/s-l225.jpg,fourelmsali,1515,100.0,3.38,GBP,GB,CROWBOROUGH,31387 > 281 > 260324 > 260325,"Wristwatches > Jewellery & Watches > Watches, Parts & Accessories > Watches",EBAY_GB,2026-06-28T17:53:44.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|137213998449|0,137213998449,Vintage Original Digital Watch Montana for spare parts or restoration  #101,9.05,GBP,Pre-owned - Good,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/137213998449?_skw=vintage+watch+spare+parts&hash=item1ff2977571:g:23kAAeSwLQ1p2J~Z,https://i.ebayimg.com/images/g/23kAAeSwLQ1p2J~Z/s-l225.jpg,konstazm-0,87,100.0,13.57,GBP,UA,,31387 > 281 > 260324 > 260325,"Wristwatches > Jewelry & Watches > Watches, Parts & Accessories > Watches",EBAY_US,2026-04-10T07:26:47.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|366336265320|0,366336265320,Vintage Watch Repair Lot 4pcs Seiko Adidas Omax JD Diana Quartz For Parts Spares,18.09,GBP,For parts or not working,7000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/366336265320?_skw=vintage+watch+spare+parts&hash=item554b57cc68:g:~GIAAeSwHQBp12xw,https://i.ebayimg.com/images/g/~GIAAeSwHQBp12xw/s-l225.jpg,quest_and_get,4,100.0,18.10,GBP,UA,,31387 > 281 > 260324 > 260325,"Wristwatches > Jewelry & Watches > Watches, Parts & Accessories > Watches",EBAY_US,2026-04-09T09:42:47.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|178205998270|0,178205998270,Swiss Vintage Pocket Watch Case .For spare parts.,11.58,GBP,Pre-owned - Good,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/178205998270?_skw=vintage+watch+spare+parts&hash=item297de7bcbe:g:P8EAAeSwQI1p1jj2,https://i.ebayimg.com/images/g/P8EAAeSwQI1p1jj2/s-l225.jpg,makson1982,28,100.0,10.86,GBP,UA,,3937 > 281 > 260324 > 260325,"Pocket Watches > Jewelry & Watches > Watches, Parts & Accessories > Watches",EBAY_US,2026-06-09T04:20:11.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|178032866913|0,178032866913,Vintage Pedre Watch Movement Not Running For Spare Parts,9.91,GBP,Pre-owned,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/178032866913?_skw=vintage+watch+spare+parts&hash=item297395f661:g:Oo8AAeSwJfloWZbu,https://i.ebayimg.com/images/g/Oo8AAeSwJfloWZbu/s-l225.jpg,gentlemans6,2539,99.7,8.11,GBP,US,Hazel Park,57720 > 281 > 173696 > 260324 > 260327,"Movements > Jewelry & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_US,2026-04-08T13:06:03.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|178032866918|0,178032866918,Vintage Lady Elgin Watch Movement 23 for Spare Parts,11.76,GBP,Pre-owned,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/178032866918?_skw=vintage+watch+spare+parts&hash=item297395f666:g:EnsAAeSwMj5oWZdU,https://i.ebayimg.com/images/g/EnsAAeSwMj5oWZdU/s-l225.jpg,gentlemans6,2539,99.7,8.20,GBP,US,Hazel Park,10324 > 281 > 173696 > 260324 > 260327,"Other Watch Parts > Jewelry & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_US,2026-04-08T13:06:03.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|306867561813|0,306867561813,"Vintage Elgin Quartz Gold Tone Ladies Watch, FK 287 - For Parts, Spares Repairs!",17.16,GBP,For parts or not working,7000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/306867561813?_skw=vintage+watch+spare+parts&hash=item4772bb6555:g:jncAAeSwn5Np1ZKi,https://i.ebayimg.com/images/g/jncAAeSwn5Np1ZKi/s-l225.jpg,refreshingcub,2369,99.6,16.28,GBP,US,Bethesda,31387 > 281 > 260324 > 260325,"Wristwatches > Jewelry & Watches > Watches, Parts & Accessories > Watches",EBAY_US,2026-04-07T23:26:43.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|406837973766|0,406837973766,Vintage Meyer & Studeli S.A. Pocket Watch Movement Repair Parts Spares 7 Jewels,27.14,GBP,Pre-owned,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/406837973766?_skw=vintage+watch+spare+parts&hash=item5eb96ed306:g:AswAAeSwfq9p1XnL,https://i.ebayimg.com/images/g/AswAAeSwfq9p1XnL/s-l225.jpg,junkyardwatches,1539,100.0,17.07,GBP,US,Vancouver,57720 > 281 > 173696 > 260324 > 260327,"Movements > Jewelry & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_US,2026-04-07T21:42:06.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|406837936578|0,406837936578,Vintage Watch Movement Repair Parts Spares One Jewel Swiss Ronda RL CAL 217A,27.14,GBP,Pre-owned,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/406837936578?_skw=vintage+watch+spare+parts&hash=item5eb96e41c2:g:2scAAeSwjOxp1XTJ,https://i.ebayimg.com/images/g/2scAAeSwjOxp1XTJ/s-l225.jpg,junkyardwatches,1539,100.0,17.07,GBP,US,Vancouver,57720 > 281 > 173696 > 260324 > 260327,"Movements > Jewelry & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_US,2026-04-07T21:19:14.000Z
